proddate;idno;cntry;dweight;stflife;health;dosprt;gndr
20.11.2024;84571;GB;1.1424241;9;3;7;1
20.11.2024;84599;GB;1.7136363;9;2;7;1
20.11.2024;84618;GB;1.1424241;8;1;3;2
20.11.2024;84623;GB;1.1424241;9;1;7;2
20.11.2024;84643;GB;1.868836;5;2;5;2
20.11.2024;84662;GB;1.1983137;9;1;7;1
20.11.2024;84693;GB;2.8560605;8;2;7;2
20.11.2024;84694;GB;1.7136363;4;1;7;2
20.11.2024;84707;GB;0.57121205;5;3;0;2
20.11.2024;84723;GB;1.1424241;10;1;6;2
20.11.2024;84750;GB;0.57121205;7;2;4;1
20.11.2024;84760;GB;0.57121205;4;1;7;1
20.11.2024;84778;GB;1.1983137;6;2;2;1
20.11.2024;84813;GB;0.57121205;3;1;7;2
20.11.2024;84822;GB;0.57121205;10;1;7;1
20.11.2024;84836;GB;0.57121205;8;3;1;2
20.11.2024;84842;GB;0.59915686;1;3;0;2
20.11.2024;84920;GB;1.1424241;7;2;0;2
20.11.2024;84960;GB;1.7136363;8;1;2;1
20.11.2024;84962;GB;0.57121205;9;2;3;2
20.11.2024;85077;GB;0.57121205;8;3;4;2
20.11.2024;85146;GB;0.6229453;7;2;2;2
20.11.2024;85157;GB;2.2848482;9;3;3;2
20.11.2024;85165;GB;1.1424241;5;3;3;1
20.11.2024;85169;GB;0.57121205;9;1;0;1
20.11.2024;85215;GB;1.1424241;8;2;7;2
20.11.2024;85249;GB;2.8560605;9;1;7;1
20.11.2024;85281;GB;1.7136363;1;4;0;2
20.11.2024;85347;GB;1.7136363;6;1;5;1
20.11.2024;85363;GB;0.59915686;4;2;88;2
20.11.2024;85386;GB;1.1424241;7;2;7;2
20.11.2024;85394;GB;1.2458906;7;5;0;1
20.11.2024;85406;GB;0.57121205;10;3;7;1
20.11.2024;85464;GB;1.1424241;8;2;7;1
20.11.2024;85474;GB;0.57121205;8;3;6;1
20.11.2024;85491;GB;1.1424241;8;1;0;1
20.11.2024;85499;GB;1.1983137;6;2;2;1
20.11.2024;85501;GB;1.1424241;9;3;0;1
20.11.2024;85540;GB;0.57121205;0;2;3;2
20.11.2024;85558;GB;0.59915686;5;2;5;1
20.11.2024;85665;GB;0.57121205;5;4;7;2
20.11.2024;85682;GB;0.59915686;8;3;7;1
20.11.2024;85684;GB;1.1424241;8;3;0;1
20.11.2024;85699;GB;1.1424241;7;2;2;2
20.11.2024;85723;GB;1.1424241;9;2;6;1
20.11.2024;85731;GB;1.1424241;9;1;3;1
20.11.2024;85754;GB;0.57121205;8;1;2;2
20.11.2024;85757;GB;1.1983137;8;2;3;1
20.11.2024;85759;GB;0.57121205;8;3;4;2
20.11.2024;85774;GB;0.59915686;4;2;4;2
20.11.2024;85790;GB;0.57121205;4;3;6;2
20.11.2024;85812;GB;0.57121205;10;4;0;1
20.11.2024;85822;GB;1.1424241;7;2;7;1
20.11.2024;85854;GB;2.2848482;2;4;7;2
20.11.2024;85867;GB;0.57121205;10;2;2;2
20.11.2024;85885;GB;1.1424241;8;1;5;2
20.11.2024;85926;GB;0.57121205;6;2;0;1
20.11.2024;85930;GB;1.1424241;8;2;7;1
20.11.2024;85990;GB;1.7136363;6;3;5;1
20.11.2024;85991;GB;1.1424241;8;2;88;2
20.11.2024;86003;GB;0.57121205;5;1;2;2
20.11.2024;86004;GB;1.1424241;9;3;0;1
20.11.2024;86006;GB;0.57121205;6;1;0;2
20.11.2024;86029;GB;1.1424241;9;2;5;2
20.11.2024;86030;GB;0.57121205;7;2;7;1
20.11.2024;86050;GB;1.1424241;8;1;4;1
20.11.2024;86168;GB;1.1424241;6;2;0;1
20.11.2024;86236;GB;0.57121205;8;3;5;1
20.11.2024;86239;GB;1.1424241;7;1;7;1
20.11.2024;86301;GB;1.1424241;7;2;4;2
20.11.2024;86320;GB;0.57121205;8;3;0;1
20.11.2024;86386;GB;1.1424241;8;2;4;1
20.11.2024;86392;GB;1.1424241;7;3;0;2
20.11.2024;86403;GB;1.1424241;9;1;4;2
20.11.2024;86419;GB;1.1424241;8;1;7;1
20.11.2024;86433;GB;1.1424241;5;3;2;1
20.11.2024;86457;GB;0.57121205;10;2;0;2
20.11.2024;86462;GB;1.7136363;6;2;2;1
20.11.2024;50014;GR;0.6642993;8;3;0;2
20.11.2024;50021;GR;0.5506676;5;3;0;2
20.11.2024;50030;GR;1.2750225;5;1;0;2
20.11.2024;50036;GR;1.2696844;0;3;0;2
20.11.2024;50047;GR;0.43260425;7;1;3;2
20.11.2024;50069;GR;0.36014062;4;1;3;2
20.11.2024;50093;GR;0.14967354;6;3;0;1
20.11.2024;50110;GR;1.1353747;8;1;3;2
20.11.2024;50131;GR;1.5543473;7;1;2;2
20.11.2024;50137;GR;0.63751125;3;4;0;2
20.11.2024;50145;GR;0.67327124;8;3;0;2
20.11.2024;50151;GR;1.474781;3;4;0;1
20.11.2024;50152;GR;0.5012841;7;2;2;1
20.11.2024;50158;GR;2.583728;3;1;0;2
20.11.2024;50163;GR;0.80469465;7;3;1;2
20.11.2024;50212;GR;0.6296188;5;1;0;1
20.11.2024;50213;GR;1.3986397;7;2;0;2
20.11.2024;50214;GR;1.0259359;9;2;0;2
20.11.2024;50235;GR;1.2732402;5;2;0;2
20.11.2024;50236;GR;0.39218053;6;1;0;1
20.11.2024;50252;GR;0.8885836;9;2;3;2
20.11.2024;50262;GR;0.6144477;3;3;0;1
20.11.2024;50315;GR;1.1134312;7;1;3;2
20.11.2024;50330;GR;1.4073712;7;2;3;2
20.11.2024;50349;GR;1.3171947;3;1;0;2
20.11.2024;50355;GR;1.7008013;7;1;5;2
20.11.2024;50363;GR;1.0058682;6;2;1;1
20.11.2024;50367;GR;0.49131504;3;3;0;2
20.11.2024;50375;GR;2.3727252;7;2;1;1
20.11.2024;50391;GR;0.65859747;4;2;0;1
20.11.2024;50404;GR;1.0065967;3;1;0;2
20.11.2024;50408;GR;0.40892988;4;2;0;2
20.11.2024;50412;GR;1.0085325;8;2;0;2
20.11.2024;50415;GR;2.5648274;9;1;3;1
20.11.2024;50427;GR;0.89807904;8;1;4;1
20.11.2024;50441;GR;0.828007;4;1;0;2
20.11.2024;50475;GR;0.24489288;5;3;0;2
20.11.2024;50526;GR;1.8434318;8;1;3;2
20.11.2024;50530;GR;0.44227797;5;1;6;1
20.11.2024;50534;GR;0.9804513;7;1;3;1
20.11.2024;50555;GR;1.0083958;6;2;2;1
20.11.2024;50561;GR;1.0537667;8;1;3;1
20.11.2024;50568;GR;1.2021891;7;2;2;2
20.11.2024;50569;GR;0.9820155;8;1;5;2
20.11.2024;50602;GR;0.99692005;6;2;4;1
20.11.2024;50608;GR;0.14967354;8;1;2;1
20.11.2024;50610;GR;1.0115594;8;2;0;1
20.11.2024;50611;GR;1.0065967;7;1;0;2
20.11.2024;50623;GR;1.5719454;8;1;5;2
20.11.2024;50633;GR;1.008837;7;1;5;2
20.11.2024;50681;GR;0.23684628;7;1;6;2
20.11.2024;50691;GR;0.67906153;7;1;4;2
20.11.2024;50703;GR;0.6790614;8;3;1;2
20.11.2024;50724;GR;1.4948169;7;3;4;1
20.11.2024;50732;GR;0.6968746;6;2;2;1
20.11.2024;50742;GR;1.2312545;8;1;4;2
20.11.2024;50749;GR;0.4987103;7;3;0;1
20.11.2024;50764;GR;0.5857763;2;2;2;1
20.11.2024;50771;GR;0.54700404;8;1;3;1
20.11.2024;50781;GR;1.5132555;4;2;3;2
20.11.2024;50789;GR;0.5975245;7;2;1;2
20.11.2024;50811;GR;0.75639933;8;1;0;1
20.11.2024;50812;GR;2.3280857;7;2;2;1
20.11.2024;50827;GR;1.3287076;5;1;0;2
20.11.2024;50832;GR;1.2939173;3;3;0;2
20.11.2024;50835;GR;1.0099069;3;1;7;1
20.11.2024;50842;GR;1.0088371;5;1;0;1
20.11.2024;50848;GR;0.6053022;7;2;3;2
20.11.2024;50902;GR;0.65859747;0;2;0;1
20.11.2024;50903;GR;1.1896143;5;2;1;2
20.11.2024;50910;GR;1.797053;3;1;5;2
20.11.2024;50913;GR;1.9109038;7;3;0;2
20.11.2024;50931;GR;1.7873098;6;2;3;1
20.11.2024;50939;GR;0.68008995;4;2;3;2
20.11.2024;50979;GR;1.2208476;7;1;2;1
20.11.2024;50987;GR;0.98778176;4;3;0;2
20.11.2024;50994;GR;2.1781306;8;2;2;2
20.11.2024;51029;GR;1.0083938;8;1;4;2
20.11.2024;51054;GR;1.0083938;7;1;3;2
20.11.2024;51059;GR;1.6682985;8;2;3;2
20.11.2024;51062;GR;0.73337877;9;1;2;2
20.11.2024;51084;GR;0.43941268;7;1;0;1
20.11.2024;51096;GR;1.00739;5;3;0;1
20.11.2024;51101;GR;0.4117895;5;1;7;2
20.11.2024;51102;GR;0.55376273;7;1;3;1
20.11.2024;51104;GR;0.70405436;8;2;0;1
20.11.2024;51146;GR;0.7964503;5;2;77;1
20.11.2024;51178;GR;0.74153244;4;1;4;2
20.11.2024;51190;GR;0.59317297;9;1;1;2
20.11.2024;51191;GR;1.1763543;5;1;3;2
20.11.2024;51192;GR;0.72583437;6;2;2;2
20.11.2024;51224;GR;1.2457801;8;1;2;2
20.11.2024;51231;GR;2.5690753;8;1;3;1
20.11.2024;51253;GR;1.0092554;6;1;0;2
20.11.2024;51256;GR;2.991591;7;1;3;2
20.11.2024;51259;GR;1.677661;9;1;0;2
20.11.2024;51261;GR;0.4804211;3;7;0;2
20.11.2024;51262;GR;1.0573449;7;1;4;1
20.11.2024;51285;GR;0.5506676;1;1;0;1
20.11.2024;51302;GR;1.4304267;7;1;3;2
20.11.2024;51345;GR;0.5743522;5;3;0;2
20.11.2024;51360;GR;1.7028891;7;1;2;1
20.11.2024;51387;GR;0.49039325;7;1;3;2
20.11.2024;51393;GR;0.38246226;4;1;0;1
20.11.2024;51400;GR;1.172646;8;2;2;2
20.11.2024;51432;GR;0.75629675;6;1;2;2
20.11.2024;51440;GR;1.3093538;9;1;5;2
20.11.2024;51483;GR;1.1184407;1;2;0;2
20.11.2024;51504;GR;0.45571893;6;1;3;1
20.11.2024;51506;GR;1.0092555;5;1;0;1
20.11.2024;51514;GR;2.0117364;7;1;4;2
20.11.2024;51521;GR;1.9972157;9;1;1;2
20.11.2024;51537;GR;1.167184;8;2;2;1
20.11.2024;51555;GR;1.2329938;6;1;0;2
20.11.2024;51581;GR;1.466755;8;1;0;2
20.11.2024;51601;GR;1.8742995;5;1;3;1
20.11.2024;51627;GR;0.5910055;6;3;0;2
20.11.2024;51633;GR;0.5818457;6;1;0;2
20.11.2024;51650;GR;1.182011;7;1;4;2
20.11.2024;51680;GR;0.9499867;3;2;0;2
20.11.2024;51697;GR;1.6206329;8;2;3;1
20.11.2024;51713;GR;2.0473154;5;2;0;1
20.11.2024;51735;GR;1.1990343;8;1;7;1
20.11.2024;51736;GR;0.52924156;4;2;5;1
20.11.2024;51757;GR;0.38655666;3;1;0;1
20.11.2024;51773;GR;0.7634943;7;1;4;2
20.11.2024;51788;GR;1.7605565;9;1;0;1
20.11.2024;51802;GR;0.5346511;7;3;3;1
20.11.2024;51814;GR;1.8966349;7;1;6;1
20.11.2024;51876;GR;1.8440918;8;1;1;2
20.11.2024;51878;GR;0.67283696;6;1;0;2
20.11.2024;51893;GR;0.8858081;5;1;2;2
20.11.2024;51897;GR;1.9622341;8;1;1;2
20.11.2024;51905;GR;1.00739;9;1;5;2
20.11.2024;51913;GR;0.45339328;5;2;5;2
20.11.2024;51944;GR;1.0557597;1;1;2;2
20.11.2024;51973;GR;0.7549475;7;1;2;1
20.11.2024;51993;GR;0.29935974;7;2;4;2
20.11.2024;52006;GR;1.0065966;3;1;5;1
20.11.2024;52009;GR;2.3336802;7;1;3;2
20.11.2024;52011;GR;1.0083938;7;1;2;2
20.11.2024;52033;GR;0.60395795;8;3;0;2
20.11.2024;52040;GR;0.47621992;8;2;3;2
20.11.2024;52068;GR;1.1655984;8;2;0;2
20.11.2024;52074;GR;0.45242068;8;2;5;1
20.11.2024;52091;GR;0.95077133;9;1;4;1
20.11.2024;52094;GR;0.95237184;5;3;1;2
20.11.2024;52115;GR;0.58202136;5;3;0;2
20.11.2024;52163;GR;1.0088371;3;1;4;2
20.11.2024;52179;GR;1.2008089;8;1;4;2
20.11.2024;52205;GR;0.14237842;6;3;0;2
20.11.2024;52229;GR;0.6298884;4;2;2;2
20.11.2024;52249;GR;1.5635768;8;3;0;2
20.11.2024;52270;GR;0.5194756;9;1;0;1
20.11.2024;52280;GR;0.55247283;7;1;3;1
20.11.2024;52284;GR;0.53198373;7;1;3;2
20.11.2024;52286;GR;1.2021269;6;3;0;1
20.11.2024;52289;GR;0.50293416;6;2;0;2
20.11.2024;52291;GR;0.19954558;9;1;0;2
20.11.2024;52293;GR;1.1697472;6;2;0;1
20.11.2024;52315;GR;1.0085326;7;1;0;1
20.11.2024;52339;GR;1.7127168;7;1;2;2
20.11.2024;52393;GR;0.6386063;9;1;2;2
20.11.2024;52449;GR;1.1478733;7;1;4;2
20.11.2024;52452;GR;0.29288816;5;1;7;1
20.11.2024;52468;GR;1.7467884;4;4;0;2
20.11.2024;52471;GR;0.33663562;3;3;0;1
20.11.2024;52472;GR;2.2535744;8;1;4;2
20.11.2024;52477;GR;Feb.42;6;1;4;2
20.11.2024;52484;GR;1.0065966;5;1;5;1
20.11.2024;52487;GR;0.38246238;8;1;0;1
20.11.2024;52501;GR;0.24504843;7;1;0;1
20.11.2024;52509;GR;1.1184407;2;2;0;1
20.11.2024;52510;GR;0.45071492;5;1;4;2
20.11.2024;52530;GR;1.0083957;6;2;2;1
20.11.2024;52532;GR;0.6846562;7;1;3;2
20.11.2024;52534;GR;0.8487468;6;1;3;2
20.11.2024;52547;GR;1.1135267;8;2;0;1
20.11.2024;52576;GR;1.1073779;5;1;1;2
20.11.2024;52578;GR;1.8677315;7;1;2;1
20.11.2024;52600;GR;1.2008376;8;1;3;1
20.11.2024;52613;GR;0.5918845;8;2;0;2
20.11.2024;52616;GR;3.3462539;4;3;0;2
20.11.2024;52619;GR;0.7110988;7;1;0;2
20.11.2024;52633;GR;0.22792462;8;1;0;1
20.11.2024;52649;GR;0.9190424;9;1;5;1
20.11.2024;52654;GR;0.85812724;7;2;0;2
20.11.2024;52663;GR;1.0083936;8;1;0;1
20.11.2024;52681;GR;1.1801186;7;1;4;1
20.11.2024;52689;GR;0.5772588;7;1;4;1
20.11.2024;52712;GR;0.37323248;8;1;5;1
20.11.2024;52731;GR;0.56631446;5;1;3;2
20.11.2024;52738;GR;0.50419784;7;1;4;2
20.11.2024;52745;GR;1.4539728;5;2;6;2
20.11.2024;52746;GR;0.6490636;8;1;0;1
20.11.2024;52757;GR;0.3205332;8;2;0;2
20.11.2024;52762;GR;0.6470978;7;1;1;1
20.11.2024;52781;GR;0.5954941;7;1;0;2
20.11.2024;52796;GR;0.33953077;4;2;4;1
20.11.2024;52799;GR;3.616245;8;1;2;1
20.11.2024;52833;GR;1.025589;5;2;1;2
20.11.2024;52861;GR;0.9857845;7;1;0;2
20.11.2024;52863;GR;1.5110849;9;1;4;2
20.11.2024;52865;GR;0.52167886;6;2;0;2
20.11.2024;52880;GR;1.0085325;3;4;0;2
20.11.2024;52888;GR;1.2048109;7;1;4;2
20.11.2024;52889;GR;1.3193258;6;2;0;1
20.11.2024;52891;GR;0.6490636;8;1;4;2
20.11.2024;52893;GR;0.7202812;9;1;3;2
20.11.2024;52897;GR;0.49261183;8;1;1;1
20.11.2024;52907;GR;0.50993216;8;2;0;2
20.11.2024;52951;GR;0.5615312;5;3;4;2
20.11.2024;52962;GR;0.49071583;8;2;2;2
20.11.2024;52964;GR;2.852024;8;1;3;1
20.11.2024;52975;GR;1.5537847;5;2;0;2
20.11.2024;52991;GR;0.99114406;6;1;0;2
20.11.2024;52994;GR;0.40318635;8;1;3;1
20.11.2024;53016;GR;0.7033161;9;1;3;2
20.11.2024;53029;GR;1.509895;3;2;0;1
20.11.2024;53038;GR;0.59433687;6;2;0;1
20.11.2024;53041;GR;2.0167873;8;2;3;1
20.11.2024;53049;GR;1.6851712;6;2;0;1
20.11.2024;53062;GR;0.7147024;6;2;5;2
20.11.2024;53067;GR;0.36567768;6;1;0;1
20.11.2024;53079;GR;0.38246226;3;1;2;1
20.11.2024;53091;GR;1.0623587;9;3;2;1
20.11.2024;53100;GR;0.50419784;6;3;0;2
20.11.2024;53111;GR;2.0131931;4;4;0;2
20.11.2024;53145;GR;1.0551074;5;1;5;2
20.11.2024;53154;GR;0.38246226;7;1;0;1
20.11.2024;53158;GR;0.3190771;7;1;3;1
20.11.2024;53168;GR;1.2923119;7;1;5;1
20.11.2024;53171;GR;1.0065967;6;3;5;2
20.11.2024;53193;GR;0.83044225;8;1;0;2
20.11.2024;53236;GR;0.22034107;5;1;0;1
20.11.2024;53252;GR;1.5494832;6;1;3;2
20.11.2024;53265;GR;0.52809876;4;3;0;1
20.11.2024;53278;GR;0.70065856;8;2;3;2
20.11.2024;53305;GR;1.1683;7;1;0;2
20.11.2024;53315;GR;0.6082685;9;2;1;2
20.11.2024;53337;GR;0.5926428;5;1;0;2
20.11.2024;53373;GR;1.1888937;8;2;2;2
20.11.2024;53377;GR;1.509895;8;1;1;2
20.11.2024;53390;GR;0.8801348;7;2;3;2
20.11.2024;53391;GR;1.0065966;8;1;3;2
20.11.2024;53420;GR;1.4012314;3;3;2;2
20.11.2024;53421;GR;1.0560815;7;1;4;2
20.11.2024;53425;GR;0.57525754;8;1;0;2
20.11.2024;53428;GR;1.6042634;5;1;0;2
20.11.2024;53440;GR;1.7139349;6;1;1;2
20.11.2024;53455;GR;1.9891603;7;2;3;1
20.11.2024;53458;GR;0.3308777;7;1;5;2
20.11.2024;53466;GR;0.60352093;8;1;5;2
20.11.2024;53472;GR;1.1073779;7;1;1;2
20.11.2024;53488;GR;0.5179283;7;2;0;1
20.11.2024;53499;GR;0.5435622;4;1;0;2
20.11.2024;53526;GR;1.7381622;7;2;0;1
20.11.2024;53535;GR;1.0083957;9;1;3;2
20.11.2024;53551;GR;0.53118706;6;2;0;2
20.11.2024;53564;GR;0.56631446;7;2;0;1
20.11.2024;53580;GR;0.6940858;8;3;3;2
20.11.2024;53599;GR;0.17854823;8;2;4;1
20.11.2024;53608;GR;0.5807288;7;2;2;2
20.11.2024;53640;GR;0.63005704;5;2;0;2
20.11.2024;53647;GR;1.623543;3;2;0;2
20.11.2024;53677;GR;1.036021;8;2;4;1
20.11.2024;53687;GR;1.1717253;8;1;2;1
20.11.2024;53694;GR;1.0660182;7;3;0;2
20.11.2024;53705;GR;0.7649247;9;1;3;1
20.11.2024;53717;GR;1.5214208;8;1;4;2
20.11.2024;53718;GR;0.9820155;6;2;2;1
20.11.2024;53729;GR;2.3769279;7;1;4;2
20.11.2024;53798;GR;0.6144477;3;2;0;2
20.11.2024;53815;GR;2.3769279;8;1;4;1
20.11.2024;53821;GR;1.0083958;9;1;4;1
20.11.2024;53822;GR;0.67906153;6;3;0;1
20.11.2024;53824;GR;2.3030307;7;1;2;2
20.11.2024;53834;GR;1.6731269;8;2;4;2
20.11.2024;53864;GR;0.47772595;8;1;0;1
20.11.2024;53877;GR;1.3633604;7;1;2;2
20.11.2024;53892;GR;1.0083936;2;1;0;1
20.11.2024;53909;GR;0.29935968;8;2;0;2
20.11.2024;53922;GR;0.75639933;6;1;0;1
20.11.2024;53933;GR;0.5751981;2;4;0;2
20.11.2024;53953;GR;0.33262193;7;1;0;1
20.11.2024;53977;GR;1.00739;7;1;0;2
20.11.2024;53986;GR;0.8136612;7;1;7;1
20.11.2024;54004;GR;0.58559954;6;1;0;2
20.11.2024;54008;GR;0.8381197;6;2;1;2
20.11.2024;54010;GR;0.45296848;1;1;5;1
20.11.2024;54014;GR;1.2543743;6;1;2;1
20.11.2024;54024;GR;1.2941957;5;3;0;1
20.11.2024;54029;GR;0.78069353;6;1;0;1
20.11.2024;54030;GR;0.6490636;4;3;0;1
20.11.2024;54035;GR;0.41058546;5;2;0;2
20.11.2024;54050;GR;1.008837;5;1;2;2
20.11.2024;54054;GR;0.3577734;5;1;3;2
20.11.2024;54081;GR;0.28840286;5;3;0;2
20.11.2024;54107;GR;1.8840883;6;1;1;2
20.11.2024;54123;GR;0.7649247;9;1;0;1
20.11.2024;54136;GR;0.87088716;5;5;0;2
20.11.2024;54171;GR;0.90593696;7;1;0;1
20.11.2024;54175;GR;1.0083957;6;2;0;1
20.11.2024;54191;GR;1.0083938;8;1;4;2
20.11.2024;54201;GR;0.56967807;5;2;1;1
20.11.2024;54206;GR;1.0200893;7;2;0;2
20.11.2024;54211;GR;1.1920223;9;2;0;2
20.11.2024;54228;GR;0.6485381;9;1;3;1
20.11.2024;54241;GR;1.3097885;6;1;3;1
20.11.2024;54250;GR;2.1125844;77;1;4;1
20.11.2024;54257;GR;0.5044185;8;1;3;1
20.11.2024;54278;GR;0.5947561;6;2;0;2
20.11.2024;54308;GR;0.49826518;6;1;0;2
20.11.2024;54379;GR;0.9658066;7;2;0;1
20.11.2024;54390;GR;0.5361012;4;2;0;1
20.11.2024;54399;GR;2.2067697;1;1;5;2
20.11.2024;54429;GR;0.48888046;9;1;3;2
20.11.2024;54458;GR;1.5110853;7;2;2;2
20.11.2024;54479;GR;2.7158444;5;1;4;2
20.11.2024;54485;GR;0.5978264;5;1;5;2
20.11.2024;54490;GR;1.0083938;8;2;2;2
20.11.2024;54497;GR;1.1924405;4;1;1;1
20.11.2024;54499;GR;0.75237674;7;1;5;2
20.11.2024;54550;GR;1.7097902;8;2;3;1
20.11.2024;54557;GR;0.89874697;4;2;7;1
20.11.2024;54575;GR;0.872908;7;1;2;1
20.11.2024;54588;GR;0.9254195;4;2;0;2
20.11.2024;54600;GR;1.2456634;6;1;0;2
20.11.2024;54604;GR;2.949562;4;2;0;1
20.11.2024;54617;GR;0.56394464;7;2;2;1
20.11.2024;54621;GR;0.7178396;7;3;2;1
20.11.2024;54626;GR;0.44888768;5;1;2;1
20.11.2024;54687;GR;0.54263103;6;1;7;2
20.11.2024;54691;GR;0.67226255;8;1;0;1
20.11.2024;54697;GR;0.5744027;8;1;0;2
20.11.2024;54698;GR;1.0703053;2;1;4;2
20.11.2024;54721;GR;1.509895;5;2;2;1
20.11.2024;54730;GR;1.2095591;7;1;1;1
20.11.2024;54739;GR;1.203448;7;1;0;1
20.11.2024;54788;GR;0.9735954;5;1;0;2
20.11.2024;54796;GR;1.0703053;3;1;0;1
20.11.2024;54801;GR;1.3481891;9;1;0;2
20.11.2024;54809;GR;2.7042894;4;2;0;2
20.11.2024;54834;GR;0.71848214;1;2;0;2
20.11.2024;54857;GR;0.2582472;7;3;2;2
20.11.2024;54871;GR;0.23305306;8;1;3;1
20.11.2024;54886;GR;0.29934707;9;1;2;2
20.11.2024;54905;GR;1.0440575;3;4;0;2
20.11.2024;54906;GR;0.5987195;8;2;0;2
20.11.2024;54907;GR;0.24935517;7;1;2;1
20.11.2024;54930;GR;1.6732392;8;1;4;1
20.11.2024;54931;GR;0.7871623;8;2;7;1
20.11.2024;54943;GR;1.3572747;7;1;1;1
20.11.2024;54958;GR;1.0863378;6;2;0;2
20.11.2024;54963;GR;0.48709005;7;2;5;1
20.11.2024;55001;GR;0.67327124;3;2;3;2
20.11.2024;55007;GR;0.17309411;5;3;0;2
20.11.2024;55020;GR;0.89635;7;3;2;2
20.11.2024;55028;GR;0.51767826;6;2;3;1
20.11.2024;55040;GR;0.35202718;5;2;4;1
20.11.2024;55046;GR;0.76289433;3;3;0;1
20.11.2024;55068;GR;0.85845655;5;2;2;1
20.11.2024;55069;GR;0.56631446;5;3;2;2
20.11.2024;55074;GR;1.195049;7;2;3;2
20.11.2024;55078;GR;1.2834107;3;4;0;1
20.11.2024;55094;GR;1.0024235;8;1;5;1
20.11.2024;55120;GR;1.9098604;8;1;4;2
20.11.2024;55129;GR;0.6386063;5;2;0;1
20.11.2024;55138;GR;0.693822;8;2;2;2
20.11.2024;55140;GR;0.7956761;4;1;5;2
20.11.2024;55158;GR;1.686585;8;1;3;1
20.11.2024;55196;GR;1.1396232;7;1;0;1
20.11.2024;55197;GR;0.44610533;9;3;2;1
20.11.2024;55200;GR;1.6393147;8;1;2;1
20.11.2024;55206;GR;1.7452971;8;1;2;1
20.11.2024;55222;GR;0.38246238;8;1;0;2
20.11.2024;55232;GR;1.5125937;7;1;0;1
20.11.2024;55270;GR;1.5159104;7;1;3;1
20.11.2024;55271;GR;0.7118088;7;2;0;1
20.11.2024;55274;GR;1.7452971;8;1;5;2
20.11.2024;55293;GR;0.6336809;8;1;3;2
20.11.2024;55298;GR;0.60890704;8;2;2;2
20.11.2024;55369;GR;2.0437424;9;2;0;1
20.11.2024;55373;GR;0.2491362;5;3;3;1
20.11.2024;55394;GR;1.5008537;9;2;3;2
20.11.2024;55399;GR;0.22095346;8;3;0;2
20.11.2024;55425;GR;1.221488;6;2;2;2
20.11.2024;55428;GR;1.1953335;5;4;0;2
20.11.2024;55439;GR;0.5558746;7;3;1;2
20.11.2024;55451;GR;1.0804219;8;2;3;1
20.11.2024;55455;GR;1.4245902;5;2;0;2
20.11.2024;55462;GR;0.6652576;9;2;2;1
20.11.2024;55497;GR;1.1748277;8;1;3;2
20.11.2024;55527;GR;1.3752716;7;1;0;2
20.11.2024;55530;GR;1.5221038;7;1;2;2
20.11.2024;55546;GR;0.6490636;9;2;4;1
20.11.2024;55553;GR;0.44891116;8;3;2;1
20.11.2024;55558;GR;0.5972461;8;3;2;2
20.11.2024;55559;GR;1.5298492;5;2;0;1
20.11.2024;55564;GR;1.0561616;5;3;3;2
20.11.2024;55568;GR;0.5041969;7;2;0;2
20.11.2024;55585;GR;2.1961486;7;1;2;1
20.11.2024;55587;GR;0.2890165;3;1;2;1
20.11.2024;55600;GR;1.8133022;8;1;3;2
20.11.2024;55626;GR;2.1247482;7;2;3;1
20.11.2024;55627;GR;0.32453176;9;1;5;1
20.11.2024;55655;GR;2.1280398;4;2;3;1
20.11.2024;55662;GR;0.36259028;7;4;0;1
20.11.2024;55676;GR;0.92585593;9;2;0;2
20.11.2024;55687;GR;1.2467023;3;3;5;1
20.11.2024;55716;GR;1.2714905;8;1;1;1
20.11.2024;55718;GR;0.50329834;6;3;2;2
20.11.2024;55729;GR;1.1946754;5;2;2;1
20.11.2024;55736;GR;0.27823964;5;1;4;2
20.11.2024;55737;GR;0.58342785;8;1;0;1
20.11.2024;55784;GR;0.54744166;7;2;0;2
20.11.2024;55795;GR;0.67841595;8;1;5;2
20.11.2024;55799;GR;0.65480137;5;3;0;1
20.11.2024;55836;GR;0.6144477;7;1;0;2
20.11.2024;55839;GR;0.41556746;9;2;1;1
20.11.2024;55844;GR;0.41220397;7;1;2;1
20.11.2024;55919;GR;0.6410664;5;2;0;1
20.11.2024;55940;GR;0.4668736;7;3;0;1
20.11.2024;55984;GR;1.0920665;7;3;0;1
20.11.2024;55998;GR;0.8025992;3;1;0;2
20.11.2024;56011;GR;1.2505531;7;1;0;1
20.11.2024;56027;GR;1.6669366;8;2;2;2
20.11.2024;56045;GR;0.4987103;7;2;5;1
20.11.2024;56050;GR;0.56021875;8;1;1;2
20.11.2024;56056;GR;0.38144717;5;2;3;2
20.11.2024;56072;GR;0.6732711;6;2;7;2
20.11.2024;56083;GR;0.68008995;5;1;4;2
20.11.2024;56094;GR;1.2035533;6;3;1;1
20.11.2024;56096;GR;2.4353147;3;2;0;2
20.11.2024;56138;GR;0.20610198;7;1;2;1
20.11.2024;56143;GR;0.4037022;7;1;0;1
20.11.2024;56173;GR;1.1998893;5;1;0;1
20.11.2024;56176;GR;0.8322256;5;2;0;1
20.11.2024;56183;GR;0.709876;9;2;0;2
20.11.2024;56186;GR;0.503695;9;2;7;1
